NOMENUM;ARIMA RMSE;LSTM RMSE;Prophet RMSE;ARIMA R2;LSTM R2;Prophet R2
Canavieiras;42.19988576380526;8789.240108621727;45.1312795617309;-2.234858394031468;-0.16216877336871915;-1339.9350876690582
Varzelândia;131.43548116665187;49205.17386123268;178.74484477653564;-2.397755399571718;-35.4240376025645;-1347.9205939993465
Junqueirópolis;259.05245390365934;1455.0565893589212;136.41114915324562;-0.43238943217097114;0.9681487623599179;-1313.0401619162676
Piratininga;600.7792812958977;5171.752986629849;383.39963865345356;-167.92822651899988;0.5976147134288613;-1333.310728198898
Populina;232.79192952656598;96635.31758307651;79.08825791372738;-2.1111033959515693;-139.48769945655656;-1344.5622816290684
Bom Princípio;191.04911661135836;3112.538752880376;92.9368623835055;-2.9184026384582404;0.8542541897399478;-1322.1780482288698
Capitão Leônidas Marques;226.7726680159242;5764.575827701294;79.11841572427038;-12.611194708917434;0.5000791421529505;-1325.379051257682
Pérola;473.9605125499736;4574.7699456992505;168.1223964028593;-72.86695198101819;0.6851490102122777;-1329.47551788618
Sátiro Dias;147.47170846667885;889.0274618173612;82.67708893662788;-0.49083158881325484;0.9881095881631837;-1342.7983216942382
Conceição de Macabu;669.0762488896612;44799.05794227727;679.5431859062791;-3.9001558862439136;-29.1928637605768;-1334.8737691853294
Monte Alto;1838.5517089937343;2419.803360216102;484.6083878656856;-15.093193458506832;0.9119099827110719;-1258.0664969332538
Dianópolis;487.6830778053479;7046.1068586908395;343.93022036541475;-2.2265896903976476;0.253095639699603;-1329.023673347127
Bragança Paulista;4746.761332065427;14277.389333365416;4500.355191208093;-0.3669974032341923;-2.0666495556708986;-993.7360026958942
Guajará;207.30237971328341;53611.00904730313;63.29692324268449;-2.0552078457304757;-42.23888707885832;-1335.8231922985904
Nova Olinda;123.13874301738223;1047.3738822951368;333.2653613719633;-0.5387480943747855;0.9834967292675076;-1334.5403811422639
Capinzal do Norte;0.22573884567075161;57850.541503033186;108.3225469136165;-3.9426863286834914e+24;-49.347904670423056;-1348.7387325044776
Parnamirim;84.53544816061583;2789.1203478350635;121.61704305344287;0.21803751049317188;0.8829689632390427;-1338.6493029695707
Pindoba;49.95794106521319;6232.182200240336;9.274926535572913;-2.436200500902261;0.41568527950419487;-1352.909547267632
Nossa Senhora Aparecida;53.03790656878941;6003.896600658753;18.67758587640574;-3.7873358110842332;0.45770830592036293;-1345.9508550819776
Ibipitanga;282.56845482724657;3109.356661002541;246.45870751762195;-2.915501925629074;0.8545520427312066;-1340.6373856865669
Penápolis;4535.416089387729;3820.0400198828734;2457.3711429933164;-6.027174045697851;0.7804657071850941;-1232.0359717041897
Riachão das Neves;247.73477615496967;22141.83750776946;132.66166843930858;-2.5505470473840637;-6.375540682519897;-1340.1199317017192
Conde;234.72414084210715;3576.1509794914423;248.21980614427733;-0.1895127428262362;0.8076030266379559;-1343.0783748218519
Araújos;0.7538764857385323;9771.039769345889;56.13806450546581;-1.0993096252493145e+25;-0.43630974191239646;-1346.4982971282532
Apiacá;532.3249903308721;1387.8946900203173;251.26256774424627;-14.676272054126247;0.9710212550414691;-1335.5256126990334
Bom Jesus do Norte;739.7542683078135;2073.0641984747945;168.94939574150018;-21.381884444958033;0.9353464989559551;-1333.6621089813766
Areias;9.498406659831856;31721.007221159525;27.912541091571903;-3.36779958664276;-14.137720487503117;-1351.9748373298985
Castro;414.5782571435969;2466.2457065681165;219.72759776698834;-0.5465163681987752;0.9084961791963043;-1187.63127342287
Erechim;690.4843883632375;1406.0105172765523;872.637825770181;-0.3729781437862669;0.970259813823361;-1140.7228826222333
Santa Clara do Sul;2.1059160134706203;8078.4791675746;12.397293158464311;0.6860059637994982;0.018193816397586438;-1349.3941854374611
Santo Antônio do Palma;13.279585119724693;4061.2342983517005;22.677692454499176;-77.51318281911624;0.7518680806911716;-1352.2462215303922
Soledade;354.6968321477718;1590.0767514939116;786.7549536964403;0.7781715530538567;0.9619633097511534;-1285.8396868018365
Armazém;2.187315757852315;968.4541216903064;145.43224392246938;0.5696576480511653;0.9858900768635736;-1340.9246916823386
Itaju do Colônia;13.815452788652168;11525.054411233732;131.62469551297215;-31.758083852738444;-0.9982623839997284;-1350.2664186069949
Barra do Rocha;102.1456335369223;17856.110629864;101.74891163396485;-1.9583012343040966;-3.7966748514840285;-1349.4871076727386
Planalto;3.807550808204458;141345.84423787016;55.74880960911469;-3.001586569658543;-299.5610038769541;-1349.0080109222524
Porto Real do Colégio;91.3166108762768;15203.411030526679;26.372625323941218;-1.6864909500532534;-2.4773517059764365;-1348.673256270749
Formosa;10304.387321921145;3489.4928749210058;694.5327350089207;-156.34230887437283;0.816814465477783;-1201.6098216331995
Laranjeiras do Sul;194.4483732341765;4466.428962089826;195.60856604433167;-1.568812506666983;0.6998852046201522;-1310.3909246400208
São Félix;59.73213935122432;1205.09977747157;75.29686250516987;-3.0609816588429544;0.9781519562495611;-1343.4939580918242
Apodi;2648.0994833989635;5020.424930544681;404.2953133795889;-8.960206814442307;0.6208181864625917;-1269.1461688162813
Medianeira;182.72948172293806;1503.08617267728;373.928452414181;0.576347835586088;0.9660113196026743;-1234.4636349102236
Xanxerê;71.50698649188884;45233.38531172001;747.2541154486448;0.74342483639795;-29.78114199165302;-1227.706190500962
Nova Serrana;914.3058862778415;7445.119669309503;726.303146252696;-2.2587540652206135;0.16610780330349817;-1264.9248865621182
Capitão;25.035929009650495;168235.93894041824;158.83834369087438;-0.0875846240568452;-424.7984703819405;-1349.913129921755
Aramari;241.06150773596053;5209.760396872894;237.51675440900007;-0.03278619955813289;0.5916786915768069;-1345.720720627872
Banabuiú;269.5436331601453;6491.34691191619;241.80820892303177;-1.705996050826848;0.36607747589298323;-1326.5804011561079
Ibaretama;74.84020249192852;4156.310937239092;71.67079325476887;-1.3096747442141399;0.7401141677935255;-1341.3236735847725
Guarabira;233.16253305247886;3741.7775521699855;2059.05639049751;-0.12124895546617154;0.789368910226535;-1228.9538720388164
Malhada de Pedras;80.9801271274604;3761.77875892828;20.93345579452857;-2.687199077445138;0.7871110872427797;-1348.7669227176705
Tremedal;245.88161494129886;13692.668239758785;175.473855199792;-2.4038556303905696;-1.8206078858836823;-1345.5106051535413
Lucélia;701.0516939736347;121.85962527462156;415.17098661603177;-1.4434281519394574;0.9997765984299868;-1323.6526819073504
Seara;753.74705713576;4658.34243466752;547.1386740632715;-2.843417665797052;0.6735404595130743;-1318.564853805448
Ibiaçá;110.01811394847033;3682.4324037865335;108.4594944473744;-6.631656048430459;0.7959972079826759;-1345.3800858587315
Ribeirãozinho;58.96591419947288;3265.9689440730667;78.4544357486021;-3.3970977197149796;0.8395311849140086;-1352.054001540752
Iaciara;506.2293855433359;23677.13353051193;326.6837688758172;-2.594456252094668;-7.433828997973581;-1336.9435050249854
João Dourado;33.15137623914115;6067.698298632;472.78714133635833;0.7874437085868541;0.4461215079643357;-1339.1791885058003
Marataízes;1296.9093972775706;5784.276060823382;1821.7108662710145;-2.639571848011641;0.4966563799984888;-1251.6599606950124
Bugre;1.7646925927175547;110795.06910310105;77.16450531207593;-2.717426296731913;-183.6747031831115;-1352.596779373512
São Domingos do Azeitão;194.42729162192194;15781.140803380064;44.036994881892475;-17.645684077083498;-2.746651804471758;-1350.7297911938165
Congonhas;781.8170937826054;10985.078378459308;623.6823760295051;-3.2561689468564428;-0.8154022283826474;-1257.44694912569
Altaneira;178.44874749125754;2659.19617265383;181.6142904835722;-2.060246192853767;0.8936182088284798;-1347.4848431291282
Laje;460.9564840207306;2346.505667528113;105.09285268392864;-13.300070332256187;0.9171657853051342;-1332.7137668010662
Chorrochó;118.88556442676172;3981.819846439782;65.52005454585162;-2.128073815586007;0.7614772773039058;-1348.9979554173674
Água Doce do Norte;317.59544313233124;6461.3129832824025;434.65410035774926;-3.0484354392100625;0.37192992506978007;-1335.4500706725937
Boqueirão do Leão;40.222573147955934;2249.1167146310513;146.61780977967294;-1.382682817222153;0.9238989707609224;-1350.0287932814874
Correntina;491.1074078806619;3442.171049491185;410.71289506563414;-1.6481423707148455;0.8217492197483784;-1314.0614823705496
Santo Antônio do Jacinto;0.5936561099101992;1396.7095618628148;558.4255706481014;-6.81694075485586e+24;0.9706519833388821;-1337.665649015963
Araguaína;3417.1908710686134;7968.4835970239565;3944.9061332484284;-2.615679340563043;0.04474809979646077;-922.761331796159
Potiretama;122.43861878971195;25413.562249120147;49.18194807926647;-1.5370302923237147;-8.716226583945142;-1344.186377293265
Natividade da Serra;9.187565818400161;7966.877512077686;41.41576801415859;-9.997007390647678;0.04513313192057278;-1352.879044012451
Acari;109.23343611582877;17142.738557758657;252.00823763309174;-3.07832955221882;-3.4210654866407326;-1344.5130205639916
Panelas;141.03169563065904;3170.8399329816816;337.18651696412974;-7.109364377347646;0.8487431045495788;-1338.4259767790154
Passos;1527.045410015564;6639.200253712591;1680.0326236451745;-0.10156110077347602;0.3368709088148216;-1140.728454533616
Flórida;77.38018204951489;15624.385461066455;86.64027158971187;-9.40322753715679;-2.672589883834667;-1349.8597915119426
Ivatuba;50.93168152545633;1883.6594425003182;63.58667923529058;-1.2922568968522836;0.9466208912509566;-1350.3913645230832
Bom Retiro do Sul;34.84695483339203;2710.5013098280024;78.26476320567144;0.7265872600644204;0.8894736604202327;-1336.5611712042123
Colinas;16.217230371924646;8619.721284868032;51.63769171388284;0.035402853376576116;-0.11777139391461389;-1348.306338644455
Guabiju;96.37371410494282;4227.464484938777;52.810568223629055;-5.512739571943682;0.7311398232424922;-1352.8449488222645
Morro Reuter;53.50267521862047;14232.686692701822;142.25846251142863;-1.2420369502510953;-2.047476201345964;-1343.4430498400584
Novo Hamburgo;2189.259540645326;3238.606919370881;5280.830004234299;-0.05145217417340375;0.8422087112930108;-979.7796251174049
São Sebastião do Caí;607.392490393835;6453.851336146169;850.8690653615402;-2.1587852147418904;0.3733797020097367;-1303.581376236982
Águas Lindas de Goiás;2242.800890335247;7290.350564042276;1192.1785399670955;-7.297777784392187;0.20041733700764897;-1222.5415033434651
Assis Chateaubriand;550.5192443546961;4921.339259928488;155.57885624358494;-4.5339390031055125;0.635637935704046;-1271.5193921431369
Cezarina;37.497074406738456;4564.010427514443;72.23348342313726;-0.4803593623391056;0.6866282807530841;-1343.0445966066916
Palmas;647300261346.7478;1377.0092334847982;29888.973353511978;-643197279473824.8;0.971474041298968;-896.0638871916027
Pindaí;40.65066349098454;4111.461256598398;75.08869748290648;-2.409193189791215;0.7456926287909884;-1344.961857535053
Cunha Porã;89.36904915851112;1856.1092206549718;60.93532476434221;-2.3893091735060126;0.9481709079704749;-1339.112043787699
Cardeal da Silva;93.72458986081833;3389.822489997562;87.82586968670122;-0.06774026774521213;0.8271296713197477;-1349.205725886284
Central;134.1609470000194;8284.056140162478;133.37371646883173;0.28715910039034287;-0.03241097129475112;-1344.4843758227785
Castro Alves;234.29714062163853;9471.951514511984;155.38860258722227;-1.4851688606669944;-0.34972557431262064;-1329.742174432507
Castelo;227310.96907618397;8426.770233959858;1904.6463625792856;-76466.37978357637;-0.06828922820697358;-1254.507620301269
Porto Lucena;58.64421547008116;2021.1459185566973;114.69441401534864;-3.843219622772054;0.938544340697062;-1347.367432846204
Apuiarés;105.25762678023692;11040.071047422156;28.136968242975545;-2.3284844045194615;-0.8336239834903632;-1340.0648605649153
Paracuru;573.279753866695;10318.18896453359;278.82489226908626;-2.1713100746309024;-0.6016716872191816;-1290.9051477544635
Batalha;27.798804757137244;7823.825279978329;266.13014519923667;-4.060977479689764;0.07911620444972556;-1341.8770865195247
Caturama;564.215654049528;28732.496872018706;565.0941327882448;-0.004872250651224874;-11.419762198681678;-1353.0481642955938
Ibicuí;26.711325113319678;10842.615627436693;78.08723066084019;-1.9545303363319007;-0.7686205576639558;-1341.5776170759434
Júlio de Castilhos;188.75548538619563;1726.5792991495275;118.20967566221303;0.32682647393371267;0.9551523590427994;-1317.1034142009637
Água Fria;130.48626665581773;23768.0502759711;78.84154643967143;-3.8646906936610206;-7.498722701251548;-1352.9663345281765
Guaraí;10023.034589186938;2533.081575473477;1431.2699649683811;-115.53203207887886;0.9034694242763845;-1330.4769172255653
Conselheiro Mairinck;36.63119370024231;73077.03315674057;26.12047893668481;-6.259106590227518;-79.3393583214571;-1344.14856874646
Miranorte;454.65577592890935;2944.226805971273;1918.1886325088597;-1.5495905900026727;0.8695905482238415;-1336.086639109818
Bom Jesus;30.637437178838873;25550.714075398493;496.05020669377194;-2.7929763543171275;-8.821382570201246;-1317.1580381338415
Pato Branco;1828.6027733981196;9429.334114823621;390.5801510770682;-3.367040993009814;-0.33760718677148605;-1120.6888469962641
Jiquiriçá;436.6246093484848;7228.822443154754;198.45336397949964;-17.724561630981814;0.2138568049641857;-1342.3062393306684
Parnaíba;5.992125886132599e+97;10036.253609462503;899.3394197791672;-3.9177810546342083e+189;-0.5153389922713283;-1166.850905222885
Xaxim;252.23516548044574;7598.032377627263;875.6207310450978;-2.624324808674553;0.13150199722422518;-1275.0563841138737
Caldas Novas;1654.4082850256696;4068.9512450011716;499.9647322031079;-0.04189129326816721;0.7509242100035559;-1169.5484383352739
Arari;81.33125275519001;257477.24453479733;78.71740235689595;-1.7940129917098973;-996.3423247147541;-1343.798444625017
Cândido Mendes;0.5832437018858596;20497.56880433676;29.21417099893513;-4.2111404411831436e+26;-5.320788375196099;-1354.16429252517
Santa Rita;56.30586164626816;4020.322928772452;212.38400499312422;-2.2985835605319602;0.7568420787952836;-1342.2019534907406
Baixa Grande;49.58817622160101;209807.38623434014;197.05099957061037;-1.771111197546536;-661.2288411648595;-1344.533816422095
Miguel Calmon;433.66098320945315;10209.433474698017;572.4439274686787;-2.236389209751539;-0.5680858341044317;-1327.395699904731
Santa Leopoldina;407.6584765594795;9117.323530903535;509.6736527010817;-2.7505364055490285;-0.2505506220204352;-1330.61698000791
Dois Vizinhos;318.32156694352875;2077.78389646648;731.5769753557312;-0.5556178402962757;0.9350517735368499;-1251.1273114962094
Grajaú;119.42466320824892;24301.31851056323;1038.4396103347758;-0.8996080982624375;-7.884361461710286;-1291.7641656428195
Ipojuca;1060.8249249200737;5018.471838990546;136.27796730005508;-9.961709575965854;0.6211131546195786;-1301.7979614441695
Nova Erechim;41.73443800998755;3664.654276439898;133.6789655074878;-1258.855913248769;0.7979622313567478;-1345.9131720042844
Extrema;1831.3230565668657;5775.010403565788;1534.4877147033837;-4.566371610966335;0.49826767033418917;-1211.8540792697504
Júlio Mesquita;5.471634439830005;5445.1335454550945;78.0162362981951;-2.8729766522289335;0.5539499263182619;-1351.6265518686362
Pariquera-Açu;450.4861551268095;417.460444241264;256.55712355828535;-1.8417125586191627;0.9973782142047056;-1323.935268911868
Claro dos Poções;242.35376203124943;7492.269534807015;156.00735719058846;-3.995157375796958;0.15551229735941696;-1346.4274285467309
Pimenta Bueno;1329.211951786877;6814.758264753304;1017.4216707423172;-3.1846011578532156;0.30133746661647975;-1256.3842488770165
Itajubá;1599.6907767576183;19023.326028195694;2352.020374862235;-0.11051318812879551;-4.444267382314836;-1184.9537087664398
Junqueiro;71.07909058003999;10810.824388648989;153.11143387376057;-46.13991870367304;-0.758264346513023;-1342.8914301860468
Malhada dos Bois;1.6633655147825437;308.7853338491547;64.7012850282778;-2.0980863179732427;0.9985655683013911;-1351.378124063393
Córrego do Ouro;121.16179898735253;4197.857312912854;126.46174420653736;-3.111601121708966;0.7348925761380509;-1348.0201519286752
Cravolândia;1656824055513027;7362.3170317827335;180.9324512965578;-4.889314777096958e+20;0.18455331042409095;-1349.8487254141342
Doutor Ricardo;37.85577646286403;12575.390268724665;114.96486052568805;-1.8859840786492241;-1.3790824222345215;-1351.0852153756157
Amargosa;549.4502805669898;1349.09478801346;435.9638717121375;-1.2230226862533713;0.9726188633146721;-1314.0419195747452
Gália;155.33426413009292;11699.876244969002;89.09196618487445;-4.285154126893867;-1.0593448612023124;-1346.0145344419814
Fortaleza dos Valos;117.77295565281644;5406.208047342893;67.13190277740368;-1.5437263702504573;0.560304466906814;-1341.6804659207924
Ijuí;2029.5820213539332;3232.340901258443;2231.6916382854097;-0.6402510576041485;0.8428187060301302;-1134.3253185085268
Porto da Folha;2.008927267020412;8799.600784702767;446.1593839541003;-0.6754991595374462;-0.16491029615977815;-1336.3110656816662
Iconha;493.37939693272585;133676.85391889556;520.8358988444344;-2.1993926927535785;-267.8307700663335;-1310.4027470699173
Chapada do Norte;121.02247899186828;5109.1024090200835;99.39409231133733;-3.9903274567584246;0.6073046486627905;-1350.186874681141
Presidente Venceslau;651.5800894317019;12013.122520967978;308.75460589092813;-3.140024524621248;-1.1710926503343;-1311.0282759989911
Soledade;128.27285402098266;3253.1895631574107;50.89696986228841;-3.6473940894048003;0.8407845220281236;-1338.2957628354804
Guaíra;140.03384066616442;2088.906032496001;614.3403588429877;0.6380378180726515;0.9343545919160818;-1289.4859792398759
Aperibé;251.31192448184453;5154.764258426657;319.1296448838481;-2.206957193686835;0.600253968029071;-1336.0237611535497
Caracol;1.0688855912002093;1550.6780637146308;45.2135148971197;-8.839792536619612e+25;0.9638248924580449;-1351.0902837662984
Abelardo Luz;1539.4200461022674;5875.046041532785;89.79888780478534;-269.17427158401745;0.4807349494109976;-1333.5536668369962
Ipaporanga;8.742759474185076;6912.421499252559;29.998959970205703;-1.8151604192146134;0.2811687172620745;-1341.4302610126952
Catu;648.4948946814012;3800.0506423578327;757.284640989463;-0.1852323885086291;0.7827572393263343;-1277.490649033587
São João da Fronteira;8.073091321201737;7634.403012229174;22.680127135313327;-2.017062469525527e+28;0.12316735872563855;-1352.8791879689163
Itaiçaba;225.22671210843376;2238.0973075754923;135.54532554739563;-4.563213918756997;0.9246428484865695;-1338.349531482333
Ingá;68.47503210335019;25614.030792365218;502.0533309916631;-1.7411882417158462;-8.87011922822097;-1319.2152977679823
Boquim;198.97641509921223;6729.314417789629;92.35865067911347;-1.7174540045322892;0.3187473801211652;-1321.0381118103628
Cristinápolis;77.39789927786255;2682.2150299704786;287.9119861298749;-2.9518091645605735;0.8917684874408973;-1343.8935373095235
Irará;176.2954137172718;1691.4824538525536;36.8177431504901;-0.6204859500602924;0.9569570985702863;-1330.653971000577
Itanhém;115.63514306367782;5823.354860588696;53.3903230375698;-2.747451815352174;0.489832186200709;-1340.3913041613102
Medeiros Neto;541.9704843643323;14298.110491431873;389.7294818433626;-3.342094797549449;-2.0755574366053153;-1322.718467431811
Piripá;71.13167342741585;28051.588462269196;103.81678336913917;-3.4980221083421945;-10.838085218418437;-1345.9950855182128
Teixeira de Freitas;1516.5450239657162;2500.624836098054;446.842230153948;-1.9836033258014991;0.9059272965722316;-1132.991320272235
Chiador;66.98462002729747;13398.589307795206;29.420672310340894;-6.53047979954599;-1.7007519294906253;-1350.7293736225195
Delfim Moreira;96.35830892911304;2490.8893672545737;106.69878471354683;-2.2818108075097547;0.9066583611250767;-1348.5734444440318
Itamonte;116.70724626258593;333488.5213127939;156.57567523518628;-1.371480111175035;-1672.1247531060071;-1323.6824770045855
Domingos Martins;2310.129026182617;5813.828731970619;1687.0797373235623;-4.329241894948718;0.4914999359004887;-1272.7307530784142
Quevedos;150.35373214657324;13474.604013756034;14.12234047649474;-7.096554171811762;-1.7314834069858582;-1350.6799890841403
Avelinópolis;50.616482051782576;7170.436729658212;52.95097602617802;-7.2589223144193475;0.22650455531922475;-1351.2585911571998
Jaraguá;2995.059496969164;15192.485893157167;1666.2906076004065;-3.1681740800700577;-2.4723558672093304;-1234.3051847137633
Ouvidor;290.4526835253765;4972.188510821545;169.96610809735182;-6.062886731626299;0.6280695670075345;-1341.5918354793478
João Pinheiro;14.785384805968615;8652.567486102951;382.76733475931894;-1.6517523541945428e+25;-0.12630635575687132;-1279.1165138963934
Salgueiro;9110.853559052424;2192.771172945177;1527.7603058436869;-82.4642715997264;0.927664219706078;-1219.8789507864383
Açailândia;221.71122617220624;736.6748238884217;1157.7728399306438;-4.160019639573114;0.9918357141829401;-1286.2418890220729
São Martinho;61.214188001823096;11601.92747474024;41.81311730039407;-2.9222650491566236;-1.0250084365286765;-1343.6374510325904
Regeneração;131.79531244195596;1964.1638305543288;151.83489292169403;-1.0944533408769002;0.94196072710206;-1346.0864121332613
Marechal Cândido Rondon;3475273.1741524115;1801.5121370571528;114.52075145439566;-97589342.77744862;0.9511751487273558;-1243.1485279520898
Diamante D'Oeste;420.4957727855858;12698.426033334044;94.99310843038185;-248.33951998176047;-1.4258633403980276;-1344.969369059398
Alto Alegre do Maranhão;31.15153690579163;2842.888956777307;158.60207855993434;0.7969965927762424;0.8784132255649524;-1334.9949610122205
Catuípe;64.69654339381096;4250.363941800386;180.44151530394896;-0.8658289973061692;0.7282191945387948;-1338.1317429632995
Pirapora;1530.2603961767077;904.7669807409413;576.7566779708401;-2.9781177961414067;0.987684840818518;-1260.504129983437
Carutapera;1.0514321882394964;10965.343856450698;167.16494346674165;-0.06648356912531761;-0.8088854037435123;-1343.3861378294794
Matões do Norte;5.572646518038118;46467.80463536586;95.4687365887047;-3.8443471804803515e+28;-31.484101128886508;-1352.47817513793
Marcolândia;7.539774252757695;39633.22978665131;59.52238307015801;-0.8791250259180772;-22.631183621069784;-1346.1839071292675
Astolfo Dutra;114.30166607968566;3963.0602914767837;495.81015178219377;-0.4830621900783816;0.7637194880265518;-1338.6168157244133
Baldim;102.63825102060548;14785.008657115106;132.29461195236144;-2.7654599913502107;-2.2885898391151396;-1348.9174835831745
Ibirá;4.830150163966271;2077.76837199238;402.041432757417;0.23620298521839034;0.9350527440740598;-1332.0194193745322
Monte Azul Paulista;10.81739873282126;20089.33607285829;217.85964160211924;-9.771111396144338;-5.071523950002626;-1332.2749338619517
Quintana;1.339768422311765;1303.8464797998367;28.08506323078519;-8.033962750754458;0.9744247750732818;-1349.931763002528
Imigrante;4.188508527166641;3130.323678141292;87.55053800588247;-13.574720232546644;0.8525838594621126;-1352.1534938536238
Irati;611.4897662748548;2760.694950364354;1007.6819330910649;-0.07290126799204844;0.8853422576699881;-1206.7176714683656
Cachoeirinha;1133.9891929193507;12075.215191675483;3285.628608364129;0.7858375549383024;-1.1935942666720343;-1170.2304224807249
Lontra;58.375172163306594;2104.9366918436467;101.6730894136599;-3.6330031036194814;0.9333431753343222;-1345.8103028662765
Bernardo do Mearim;17.87114513761462;6350.421071414966;21.13471334528457;-1.815190684547117;0.39330336034908286;-1349.958903501112
Governador Nunes Freire;314.85534539814535;8604.73591665369;320.92586457878343;-38.328729490994455;-0.11388828557369535;-1341.623856956927
Maracaçumé;0.23698429502309085;58877.700679654954;204.22122845482295;-4.3452899343375584e+24;-51.15167085244321;-1348.8167569656903
Bernardino de Campos;226.08175855061018;1797.986852524806;404.54536905441404;-2454.768651458919;0.9513660473415715;-1333.6294091530594
Potirendaba;733.8725847659739;3722.647485438186;228.07796707805025;-3.492978314137255;0.7915171333658356;-1308.5252768189775
Coronel Bicaco;6.002861054695724;2874.4638430588425;148.84273909083404;0.8691153446249443;0.8756973908749025;-1344.5968926224205
Curuçá;7.685179529280056;1350.3441041785063;984.2192876037693;-3.126723686171025;0.9725681277609726;-1321.8254706101175
Cutias;64.16761957282507;1589.319146860837;34.48296812416103;-5.276239662854848;0.9619995468796351;-1345.114563547551
Igarapé Grande;2.823184639486946;6901.126869576453;514.2961131800873;-1.7129934059928357e+25;0.283515883194436;-1333.9166692107674
Galinhos;12.68872803342558;5456.052635629007;46.20361610522713;-319.83358786592976;0.5521592101540191;-1351.83462846413
Nova Cruz;227.69159984915603;184115.3750331741;359.3673965641548;-1.6674166741061427;-508.97238313709863;-1321.9614369488359
Feliz Deserto;21.795336997744737;4556.341885550641;21.32347784883978;-2.1959046165719576;0.6876804629711137;-1353.5239012154395
Canhoba;18.22756747155329;6716.266309850462;33.37745250678942;-3.788416609264658;0.32138670984982054;-1351.5487165403028
Simão Dias;195.71953921012502;276.11225047321915;405.2758616433997;-2.05193094658334;0.9988530674037053;-1315.2036088623486
Alegre;3904.9266871966643;9956.966982442611;582.0657267729007;-78.89903799796409;-0.49149114154061513;-1288.3908407242254
Propriá;24.457013528011238;3772.492694128904;539.2780957585541;-0.5196625269262254;0.785896701043641;-1314.205934713037
Água Doce;223.68249793277607;217.1772509711584;199.1102470996366;-13.091012386929862;0.999290430062534;-1336.6424341341667
Ituiutaba;20503.537585600705;6501.124370927095;2509.3525101823616;-108.47780413489258;0.36416637192660795;-1070.4082944559982
David Canabarro;117.3062300794706;4168.0743033318495;35.6683512493194;-2.276498404291693;0.7386410064035975;-1343.4362804817101
Patrocínio do Muriaé;2.2469641416024517;6922.727059327655;67.74695267144217;-9.765892047328086e+25;0.27902374356760373;-1349.258508362559
Palmitos;358.7213465772193;594.0648748141458;478.43890212752456;-22.435682057073134;0.9946907363335438;-1319.1156105762598
Maranhãozinho;0.42031376757171135;33826.048306039185;169.71065020806046;-1.366868888593068e+25;-16.213495635649892;-1347.3628351269492
Verê;28.48399310913054;107704.15438486672;217.53879762432257;0.4065137881980533;-173.51447492743756;-1336.9549960455568
Paraguaçu Paulista;223.04521785212967;2891.231658271909;164.3640118865968;0.765834919768985;0.8742429545045715;-1272.6502451732094
Pirapozinho;336.3167786601428;9169.108699659902;193.92069307600354;-2.120088165777674;-0.26479688381956246;-1323.5455804377862
Farroupilha;935.3312862157858;2648.2046025874038;1211.0021281568054;-3.6324812015544516;0.8944958321602519;-1194.823548157044
Matelândia;124.50927966927203;3127.0472885519484;80.78184573825571;-2.104735026809457;0.8528922875946856;-1316.4238359637875
Jaupaci;16.162826972512036;1851.5671187216437;38.0267853993936;-6.872521179792135;0.9484242604950053;-1353.5278355397234
Tauá;381.98606790533006;5506.810728588353;2718.917054911636;0.6410436561281081;0.5437878535514072;-1217.8789168816704
Baixo Guandu;2958.1944254358505;4009.754213252161;843.0652629273161;-41.38480140258351;0.7581188364484285;-1273.3866280099187
Nova Timboteua;16.33686881006356;17243.947216823923;64.5778477635308;-8.763388547492108;-3.4734224602651116;-1344.4455983227924
Juazeiro do Piauí;87.09320293203685;21885.790067130205;42.77204601123459;-1.4314255245610235;-6.205945985805353;-1349.6551816173228
Cuitegi;32.34622538386596;5584.351345112221;168.33112461560478;-2.030802185737887;0.530849683776323;-1343.6318006352199
Pedro Régis;61.26291390396216;1085.4967146088993;31.829737560517916;-2.8294497103713354;0.9822734764905603;-1349.668210502014
Jurema;142.53438505377068;24655.394987761323;89.40904872386255;-4.255111108395586;-8.145142419209503;-1343.688555089564
Flexeiras;15.238817465322793;11272.355178259453;41.35545437545837;-3.9938255898058017;-0.9115949436893551;-1347.7830356241534
Nossa Senhora do Socorro;4096.049974742782;3089.3802502605654;641.1103682772657;-484.4797097795767;0.8564149327152023;-1177.2187376062186
Inhambupe;19.161064539105716;5189.16231213957;394.9487155219644;-1.4330274922684514;0.5949011085389799;-1326.6669827538922
Madre de Deus;216.78084055851767;6764.8612829080075;470.3832819664161;-2.099522773830343;0.31153108624402714;-1322.400046553588
Caparaó;50.815641062973405;7520.557451257052;66.35783459336108;-2.4821247531003974;0.1491233400744697;-1350.6121463843601
Passa-Vinte;0.05424424056419651;8206.33250163441;15.477269330978359;-9.106403401767771e+23;-0.013129038771268586;-1352.8613326859274
Pedra do Anta;99.43945147420993;16910.961272581924;103.34932676495833;-2.8768715245038146;-3.302324208470056;-1352.81488796902
Anhumas;19.292616604014235;5742.101748286157;70.5788580976085;-49.185430081169294;0.5039695792657475;-1351.2592487495365
Clementina;6.798451423301383;8194.388447197076;134.1666745766337;-3.797540988599356;-0.010182031158476823;-1345.574706779765
Fartura;1632542742752.9302;26204.46772602145;1912.657698216044;-8.477643422869729e+21;-9.330402175420657;-1299.8396605676949
Itajobi;553.0314268459045;1271.7627341348798;267.14183794219093;-0.740394794128566;0.9756679481018997;-1315.2382155862938
